0,1,2,layer
57162,262728.3125833334,2175668.113444445,1
57163,263148.36119444453,2175668.113444445,1
57164,261888.21536111116,2175344.2162222224,1
57165,262308.2639722223,2175344.2162222224,1
57166,261888.21536111116,2175020.3190000006,1
57167,262308.2639722223,2175020.3190000006,1
57168,262728.3125833334,2175344.2162222224,1
57169,263148.36119444453,2175344.2162222224,1
57170,262728.3125833334,2175020.3190000006,1
57171,263148.36119444453,2175020.3190000006,1
57172,263568.4098055556,2177287.599555556,1
57173,263988.4584166667,2177287.599555556,1
57174,263568.4098055556,2176963.7023333344,1
57175,263988.4584166667,2176963.7023333344,1
57176,264408.50702777784,2177287.599555556,1
57177,264828.55563888897,2177287.599555556,1
57178,264408.50702777784,2176963.7023333344,1
57179,264828.55563888897,2176963.7023333344,1
57180,263568.4098055556,2176639.8051111116,1
57181,263988.4584166667,2176639.8051111116,1
57182,263568.4098055556,2176315.90788889,1
57183,263988.4584166667,2176315.90788889,1
57184,264408.50702777784,2176639.8051111116,1
57185,264828.55563888897,2176639.8051111116,1
57186,264408.50702777784,2176315.90788889,1
57187,264828.55563888897,2176315.90788889,1
57188,265248.6042500001,2177287.599555556,1
57189,265668.6528611112,2177287.599555556,1
57190,265248.6042500001,2176963.7023333344,1
57191,265668.6528611112,2176963.7023333344,1
57192,266088.70147222234,2177287.599555556,1
57193,266508.75008333346,2177287.599555556,1
57194,266088.70147222234,2176963.7023333344,1
57195,266508.75008333346,2176963.7023333344,1
57196,265248.6042500001,2176639.8051111116,1
57197,265668.6528611112,2176639.8051111116,1
57198,265248.6042500001,2176315.90788889,1
57199,265668.6528611112,2176315.90788889,1
57200,266088.70147222234,2176639.8051111116,1
57201,266508.75008333346,2176639.8051111116,1
57202,266088.70147222234,2176315.90788889,1
57203,266508.75008333346,2176315.90788889,1
57204,263568.4098055556,2175992.010666667,1
57205,263988.4584166667,2175992.010666667,1
57206,263568.4098055556,2175668.113444445,1
57207,263988.4584166667,2175668.113444445,1
57208,264408.50702777784,2175992.010666667,1
57209,264828.55563888897,2175992.010666667,1
57210,264408.50702777784,2175668.113444445,1
57211,264828.55563888897,2175668.113444445,1
57212,263568.4098055556,2175344.2162222224,1
57213,263988.4584166667,2175344.2162222224,1
57214,263568.4098055556,2175020.3190000006,1
57215,263988.4584166667,2175020.3190000006,1
57216,264408.50702777784,2175344.2162222224,1
57217,264828.55563888897,2175344.2162222224,1
57218,264408.50702777784,2175020.3190000006,1
57219,264828.55563888897,2175020.3190000006,1
57220,265248.6042500001,2175992.010666667,1
57221,265668.6528611112,2175992.010666667,1
57222,265248.6042500001,2175668.113444445,1
57223,265668.6528611112,2175668.113444445,1
57224,266088.70147222234,2175992.010666667,1
57225,266508.75008333346,2175992.010666667,1
57226,266088.70147222234,2175668.113444445,1
57227,266508.75008333346,2175668.113444445,1
57228,265248.6042500001,2175344.2162222224,1
57229,265668.6528611112,2175344.2162222224,1
57230,265248.6042500001,2175020.3190000006,1
57231,265668.6528611112,2175020.3190000006,1
57232,266088.70147222234,2175344.2162222224,1
57233,266508.75008333346,2175344.2162222224,1
57234,266088.70147222234,2175020.3190000006,1
57235,266508.75008333346,2175020.3190000006,1
57236,266928.7986944445,2177287.599555556,1
57237,267348.8473055556,2177287.599555556,1
57238,266928.7986944445,2176963.7023333344,1
57239,267348.8473055556,2176963.7023333344,1
57240,267768.8959166667,2177287.599555556,1
57241,268188.94452777784,2177287.599555556,1
57242,267768.8959166667,2176963.7023333344,1
57243,268188.94452777784,2176963.7023333344,1
57244,266928.7986944445,2176639.8051111116,1
57245,267348.8473055556,2176639.8051111116,1
57246,266928.7986944445,2176315.90788889,1
57247,267348.8473055556,2176315.90788889,1
57248,267768.8959166667,2176639.8051111116,1
57249,268188.94452777784,2176639.8051111116,1
57250,267768.8959166667,2176315.90788889,1
57251,268188.94452777784,2176315.90788889,1
57252,268608.99313888897,2177287.599555556,1
57253,269029.0417500001,2177287.599555556,1
57254,268608.99313888897,2176963.7023333344,1
57255,269029.0417500001,2176963.7023333344,1
57256,269449.0903611112,2177287.599555556,1
57257,269869.13897222234,2177287.599555556,1
57258,269449.0903611112,2176963.7023333344,1
57259,269869.13897222234,2176963.7023333344,1
57260,268608.99313888897,2176639.8051111116,1
57261,269029.0417500001,2176639.8051111116,1
57262,268608.99313888897,2176315.90788889,1
57263,269029.0417500001,2176315.90788889,1
57264,269449.0903611112,2176639.8051111116,1
57265,269869.13897222234,2176639.8051111116,1
57266,269449.0903611112,2176315.90788889,1
57267,269869.13897222234,2176315.90788889,1
57268,266928.7986944445,2175992.010666667,1
57269,267348.8473055556,2175992.010666667,1
57270,266928.7986944445,2175668.113444445,1
57271,267348.8473055556,2175668.113444445,1
57272,267768.8959166667,2175992.010666667,1
57273,268188.94452777784,2175992.010666667,1
57274,267768.8959166667,2175668.113444445,1
57275,268188.94452777784,2175668.113444445,1
57276,266928.7986944445,2175344.2162222224,1
57277,267348.8473055556,2175344.2162222224,1
57278,266928.7986944445,2175020.3190000006,1
57279,267348.8473055556,2175020.3190000006,1
57280,267768.8959166667,2175344.2162222224,1
57281,268188.94452777784,2175344.2162222224,1
57282,267768.8959166667,2175020.3190000006,1
57283,268188.94452777784,2175020.3190000006,1
57284,268608.99313888897,2175992.010666667,1
57285,269029.0417500001,2175992.010666667,1
57286,268608.99313888897,2175668.113444445,1
57287,269029.0417500001,2175668.113444445,1
57288,269449.0903611112,2175992.010666667,1
57289,269869.13897222234,2175992.010666667,1
57290,269449.0903611112,2175668.113444445,1
57291,269869.13897222234,2175668.113444445,1
57292,268608.99313888897,2175344.2162222224,1
57293,269029.0417500001,2175344.2162222224,1
57294,268608.99313888897,2175020.3190000006,1
57295,269029.0417500001,2175020.3190000006,1
57296,269449.0903611112,2175344.2162222224,1
57297,269869.13897222234,2175344.2162222224,1
57298,269449.0903611112,2175020.3190000006,1
57299,269869.13897222234,2175020.3190000006,1
57300,270289.18758333335,2177287.599555556,1
57301,270709.2361944445,2177287.599555556,1
57302,270289.18758333335,2176963.7023333344,1
57303,270709.2361944445,2176963.7023333344,1
57304,271129.2848055556,2177287.599555556,1
57305,271549.3334166667,2177287.599555556,1
57306,271129.2848055556,2176963.7023333344,1
57307,271549.3334166667,2176963.7023333344,1
57308,270289.18758333335,2176639.8051111116,1
57309,270709.2361944445,2176639.8051111116,1
57310,270289.18758333335,2176315.90788889,1
57311,270709.2361944445,2176315.90788889,1
57312,271129.2848055556,2176639.8051111116,1
57313,271549.3334166667,2176639.8051111116,1
57314,271129.2848055556,2176315.90788889,1
57315,271549.3334166667,2176315.90788889,1
57316,271969.38202777784,2177287.599555556,1
57317,272389.43063888897,2177287.599555556,1
57318,271969.38202777784,2176963.7023333344,1
57319,272389.43063888897,2176963.7023333344,1
57320,272809.4792500001,2177287.599555556,1
57321,273229.5278611112,2177287.599555556,1
57322,272809.4792500001,2176963.7023333344,1
57323,273229.5278611112,2176963.7023333344,1
57324,271969.38202777784,2176639.8051111116,1
57325,272389.43063888897,2176639.8051111116,1
57326,271969.38202777784,2176315.90788889,1
57327,272389.43063888897,2176315.90788889,1
57328,272809.4792500001,2176639.8051111116,1
57329,273229.5278611112,2176639.8051111116,1
57330,272809.4792500001,2176315.90788889,1
57331,273229.5278611112,2176315.90788889,1
57332,270289.18758333335,2175992.010666667,1
57333,270709.2361944445,2175992.010666667,1
57334,270289.18758333335,2175668.113444445,1
57335,270709.2361944445,2175668.113444445,1
57336,271129.2848055556,2175992.010666667,1
57337,271549.3334166667,2175992.010666667,1
57338,271129.2848055556,2175668.113444445,1
57339,271549.3334166667,2175668.113444445,1
57340,270289.18758333335,2175344.2162222224,1
57341,270709.2361944445,2175344.2162222224,1
57342,270289.18758333335,2175020.3190000006,1
57343,270709.2361944445,2175020.3190000006,1
57344,271129.2848055556,2175344.2162222224,1
57345,271549.3334166667,2175344.2162222224,1
57346,271129.2848055556,2175020.3190000006,1
57347,271549.3334166667,2175020.3190000006,1
57348,271969.38202777784,2175992.010666667,1
57349,272389.43063888897,2175992.010666667,1
57350,271969.38202777784,2175668.113444445,1
57351,272389.43063888897,2175668.113444445,1
57352,272809.4792500001,2175992.010666667,1
57353,273229.5278611112,2175992.010666667,1
57354,272809.4792500001,2175668.113444445,1
57355,273229.5278611112,2175668.113444445,1
57356,271969.38202777784,2175344.2162222224,1
57357,272389.43063888897,2175344.2162222224,1
57358,271969.38202777784,2175020.3190000006,1
57359,272389.43063888897,2175020.3190000006,1
57360,272809.4792500001,2175344.2162222224,1
57361,273229.5278611112,2175344.2162222224,1
57362,272809.4792500001,2175020.3190000006,1
57363,273229.5278611112,2175020.3190000006,1
57364,273649.5764722222,2177287.599555556,1
57365,274069.62508333335,2177287.599555556,1
57366,273649.5764722222,2176963.7023333344,1
57367,274069.62508333335,2176963.7023333344,1
57368,274489.6736944445,2177287.599555556,1
57369,274909.7223055556,2177287.599555556,1
57370,274489.6736944445,2176963.7023333344,1
57371,274909.7223055556,2176963.7023333344,1
57372,273649.5764722222,2176639.8051111116,1
57373,274069.62508333335,2176639.8051111116,1
57374,273649.5764722222,2176315.90788889,1
57375,274069.62508333335,2176315.90788889,1
57376,274489.6736944445,2176639.8051111116,1
57377,274909.7223055556,2176639.8051111116,1
57378,274489.6736944445,2176315.90788889,1
57379,274909.7223055556,2176315.90788889,1
57380,275329.7709166667,2177287.599555556,1
57381,275749.81952777784,2177287.599555556,1
57382,275329.7709166667,2176963.7023333344,1
57383,275749.81952777784,2176963.7023333344,1
57384,276169.86813888897,2177287.599555556,1
57385,276589.9167500001,2177287.599555556,1
57386,276169.86813888897,2176963.7023333344,1
57387,276589.9167500001,2176963.7023333344,1
57388,275329.7709166667,2176639.8051111116,1
57389,275749.81952777784,2176639.8051111116,1
57390,275329.7709166667,2176315.90788889,1
57391,275749.81952777784,2176315.90788889,1
57392,276169.86813888897,2176639.8051111116,1
57393,276589.9167500001,2176639.8051111116,1
57394,276169.86813888897,2176315.90788889,1
57395,276589.9167500001,2176315.90788889,1
57396,273649.5764722222,2175992.010666667,1
57397,274069.62508333335,2175992.010666667,1
57398,273649.5764722222,2175668.113444445,1
57399,274069.62508333335,2175668.113444445,1
57400,274489.6736944445,2175992.010666667,1
57401,274909.7223055556,2175992.010666667,1
57402,274489.6736944445,2175668.113444445,1
57403,274909.7223055556,2175668.113444445,1
57404,273649.5764722222,2175344.2162222224,1
57405,274069.62508333335,2175344.2162222224,1
57406,273649.5764722222,2175020.3190000006,1
57407,274069.62508333335,2175020.3190000006,1
57408,274489.6736944445,2175344.2162222224,1
57409,274909.7223055556,2175344.2162222224,1
57410,274489.6736944445,2175020.3190000006,1
57411,274909.7223055556,2175020.3190000006,1
57412,275329.7709166667,2175992.010666667,1
57413,275749.81952777784,2175992.010666667,1
57414,275329.7709166667,2175668.113444445,1
57415,275749.81952777784,2175668.113444445,1
57416,276169.86813888897,2175992.010666667,1
57417,276589.9167500001,2175992.010666667,1
57418,276169.86813888897,2175668.113444445,1
57419,276589.9167500001,2175668.113444445,1
57420,275329.7709166667,2175344.2162222224,1
57421,275749.81952777784,2175344.2162222224,1
57422,275329.7709166667,2175020.3190000006,1
57423,275749.81952777784,2175020.3190000006,1
57424,276169.86813888897,2175344.2162222224,1
57425,276589.9167500001,2175344.2162222224,1
57426,276169.86813888897,2175020.3190000006,1
57427,276589.9167500001,2175020.3190000006,1
57428,277219.98966666666,2177125.6509444453,1
57429,277219.98966666666,2176477.8565000007,1
57430,277219.98966666666,2175830.062055556,1
57431,277219.98966666666,2175182.2676111115,1
57432,284780.86466666666,2177125.6509444453,1
57433,285620.9618888889,2177125.6509444453,1
57434,286461.05911111116,2177125.6509444453,1
57435,246766.46536111113,2174696.4217777783,1
57436,247186.51397222225,2174696.4217777783,1
57437,247186.51397222225,2174372.5245555565,1
57438,247606.56258333338,2174696.4217777783,1
57439,248026.6111944445,2174696.4217777783,1
57440,247606.56258333338,2174372.5245555565,1
57441,248026.6111944445,2174372.5245555565,1
57442,247186.51397222225,2174048.6273333337,1
57443,247606.56258333338,2174048.6273333337,1
57444,248026.6111944445,2174048.6273333337,1
57445,247606.56258333338,2173724.730111112,1
57446,248026.6111944445,2173724.730111112,1
57447,248446.65980555557,2174696.4217777783,1
57448,248866.7084166667,2174696.4217777783,1
57449,248446.65980555557,2174372.5245555565,1
57450,248866.7084166667,2174372.5245555565,1
57451,249286.7570277778,2174696.4217777783,1
57452,249706.80563888894,2174696.4217777783,1
57453,249286.7570277778,2174372.5245555565,1
57454,249706.80563888894,2174372.5245555565,1
57455,248446.65980555557,2174048.6273333337,1
57456,248866.7084166667,2174048.6273333337,1
57457,248446.65980555557,2173724.730111112,1
57458,248866.7084166667,2173724.730111112,1
57459,249286.7570277778,2174048.6273333337,1
57460,249706.80563888894,2174048.6273333337,1
57461,249286.7570277778,2173724.730111112,1
57462,249706.80563888894,2173724.730111112,1
57463,248026.6111944445,2173400.832888889,1
57464,248446.65980555557,2173400.832888889,1
57465,248866.7084166667,2173400.832888889,1
57466,248446.65980555557,2173076.9356666673,1
57467,248866.7084166667,2173076.9356666673,1
57468,249286.7570277778,2173400.832888889,1
57469,249706.80563888894,2173400.832888889,1
57470,249286.7570277778,2173076.9356666673,1
57471,249706.80563888894,2173076.9356666673,1
57472,248866.7084166667,2172753.0384444445,1
57473,249286.7570277778,2172753.0384444445,1
57474,249706.80563888894,2172753.0384444445,1
57475,249286.7570277778,2172429.1412222227,1
57476,249706.80563888894,2172429.1412222227,1
57477,250126.85425000003,2174696.4217777783,1
57478,250546.90286111116,2174696.4217777783,1
57479,250126.85425000003,2174372.5245555565,1
57480,250546.90286111116,2174372.5245555565,1
57481,250966.95147222228,2174696.4217777783,1
57482,251387.0000833334,2174696.4217777783,1
57483,250966.95147222228,2174372.5245555565,1
57484,251387.0000833334,2174372.5245555565,1
57485,250126.85425000003,2174048.6273333337,1
57486,250546.90286111116,2174048.6273333337,1
57487,250126.85425000003,2173724.730111112,1
57488,250546.90286111116,2173724.730111112,1
57489,250966.95147222228,2174048.6273333337,1
57490,251387.0000833334,2174048.6273333337,1
57491,250966.95147222228,2173724.730111112,1
57492,251387.0000833334,2173724.730111112,1
57493,251807.04869444447,2174696.4217777783,1
57494,252227.0973055556,2174696.4217777783,1
57495,251807.04869444447,2174372.5245555565,1
57496,252227.0973055556,2174372.5245555565,1
57497,252647.14591666672,2174696.4217777783,1
57498,253067.19452777784,2174696.4217777783,1
57499,252647.14591666672,2174372.5245555565,1
57500,253067.19452777784,2174372.5245555565,1
57501,251807.04869444447,2174048.6273333337,1
57502,252227.0973055556,2174048.6273333337,1
57503,251807.04869444447,2173724.730111112,1
57504,252227.0973055556,2173724.730111112,1
57505,252647.14591666672,2174048.6273333337,1
57506,253067.19452777784,2174048.6273333337,1
57507,252647.14591666672,2173724.730111112,1
57508,253067.19452777784,2173724.730111112,1
57509,250126.85425000003,2173400.832888889,1
57510,250546.90286111116,2173400.832888889,1
57511,250126.85425000003,2173076.9356666673,1
57512,250546.90286111116,2173076.9356666673,1
57513,250966.95147222228,2173400.832888889,1
57514,251387.0000833334,2173400.832888889,1
57515,250966.95147222228,2173076.9356666673,1
57516,251387.0000833334,2173076.9356666673,1
57517,250126.85425000003,2172753.0384444445,1
57518,250546.90286111116,2172753.0384444445,1
57519,250126.85425000003,2172429.1412222227,1
57520,250546.90286111116,2172429.1412222227,1
57521,250966.95147222228,2172753.0384444445,1
57522,251387.0000833334,2172753.0384444445,1
57523,250966.95147222228,2172429.1412222227,1
57524,251387.0000833334,2172429.1412222227,1
57525,251807.04869444447,2173400.832888889,1
57526,252227.0973055556,2173400.832888889,1
57527,251807.04869444447,2173076.9356666673,1
57528,252227.0973055556,2173076.9356666673,1
57529,252647.14591666672,2173400.832888889,1
57530,253067.19452777784,2173400.832888889,1
57531,252647.14591666672,2173076.9356666673,1
57532,253067.19452777784,2173076.9356666673,1
57533,251807.04869444447,2172753.0384444445,1
57534,252227.0973055556,2172753.0384444445,1
57535,251807.04869444447,2172429.1412222227,1
57536,252227.0973055556,2172429.1412222227,1
57537,252647.14591666672,2172753.0384444445,1
57538,253067.19452777784,2172753.0384444445,1
57539,252647.14591666672,2172429.1412222227,1
57540,253067.19452777784,2172429.1412222227,1
57541,253487.24313888894,2174696.4217777783,1
57542,253907.29175000006,2174696.4217777783,1
57543,253487.24313888894,2174372.5245555565,1
57544,253907.29175000006,2174372.5245555565,1
57545,254327.3403611112,2174696.4217777783,1
57546,254747.3889722223,2174696.4217777783,1
57547,254327.3403611112,2174372.5245555565,1
57548,254747.3889722223,2174372.5245555565,1
57549,253487.24313888894,2174048.6273333337,1
57550,253907.29175000006,2174048.6273333337,1
57551,253487.24313888894,2173724.730111112,1
57552,253907.29175000006,2173724.730111112,1
57553,254327.3403611112,2174048.6273333337,1
57554,254747.3889722223,2174048.6273333337,1
57555,254327.3403611112,2173724.730111112,1
57556,254747.3889722223,2173724.730111112,1
57557,255167.43758333338,2174696.4217777783,1
57558,255587.4861944445,2174696.4217777783,1
57559,255167.43758333338,2174372.5245555565,1
57560,255587.4861944445,2174372.5245555565,1
57561,256007.53480555562,2174696.4217777783,1
57562,256427.58341666675,2174696.4217777783,1
57563,256007.53480555562,2174372.5245555565,1
57564,256427.58341666675,2174372.5245555565,1
57565,255167.43758333338,2174048.6273333337,1
57566,255587.4861944445,2174048.6273333337,1
57567,255167.43758333338,2173724.730111112,1
57568,255587.4861944445,2173724.730111112,1
57569,256007.53480555562,2174048.6273333337,1
57570,256427.58341666675,2174048.6273333337,1
57571,256007.53480555562,2173724.730111112,1
57572,256427.58341666675,2173724.730111112,1
57573,253487.24313888894,2173400.832888889,1
57574,253907.29175000006,2173400.832888889,1
57575,253487.24313888894,2173076.9356666673,1
57576,253907.29175000006,2173076.9356666673,1
57577,254327.3403611112,2173400.832888889,1
57578,254747.3889722223,2173400.832888889,1
57579,254327.3403611112,2173076.9356666673,1
57580,254747.3889722223,2173076.9356666673,1
57581,253487.24313888894,2172753.0384444445,1
57582,253907.29175000006,2172753.0384444445,1
57583,253487.24313888894,2172429.1412222227,1
57584,253907.29175000006,2172429.1412222227,1
57585,254327.3403611112,2172753.0384444445,1
57586,254747.3889722223,2172753.0384444445,1
57587,254327.3403611112,2172429.1412222227,1
57588,254747.3889722223,2172429.1412222227,1
57589,255167.43758333338,2173400.832888889,1
57590,255587.4861944445,2173400.832888889,1
57591,255167.43758333338,2173076.9356666673,1
57592,255587.4861944445,2173076.9356666673,1
57593,256007.53480555562,2173400.832888889,1
57594,256427.58341666675,2173400.832888889,1
57595,256007.53480555562,2173076.9356666673,1
57596,256427.58341666675,2173076.9356666673,1
57597,255167.43758333338,2172753.0384444445,1
57598,255587.4861944445,2172753.0384444445,1
57599,255167.43758333338,2172429.1412222227,1
57600,255587.4861944445,2172429.1412222227,1
57601,256007.53480555562,2172753.0384444445,1
57602,256427.58341666675,2172753.0384444445,1
57603,256007.53480555562,2172429.1412222227,1
57604,256427.58341666675,2172429.1412222227,1
57605,256847.6320277778,2174696.4217777783,1
57606,257267.68063888894,2174696.4217777783,1
57607,256847.6320277778,2174372.5245555565,1
57608,257267.68063888894,2174372.5245555565,1
57609,257687.72925000006,2174696.4217777783,1
57610,258107.7778611112,2174696.4217777783,1
57611,257687.72925000006,2174372.5245555565,1
57612,258107.7778611112,2174372.5245555565,1
57613,256847.6320277778,2174048.6273333337,1
57614,257267.68063888894,2174048.6273333337,1
57615,256847.6320277778,2173724.730111112,1
57616,257267.68063888894,2173724.730111112,1
57617,257687.72925000006,2174048.6273333337,1
57618,258107.7778611112,2174048.6273333337,1
57619,257687.72925000006,2173724.730111112,1
57620,258107.7778611112,2173724.730111112,1
57621,258527.82647222225,2174696.4217777783,1
57622,258947.87508333338,2174696.4217777783,1
57623,258527.82647222225,2174372.5245555565,1
57624,258947.87508333338,2174372.5245555565,1
57625,259367.9236944445,2174696.4217777783,1
57626,259787.97230555562,2174696.4217777783,1
57627,259367.9236944445,2174372.5245555565,1
57628,259787.97230555562,2174372.5245555565,1
57629,258527.82647222225,2174048.6273333337,1
57630,258947.87508333338,2174048.6273333337,1
57631,258527.82647222225,2173724.730111112,1
57632,258947.87508333338,2173724.730111112,1
57633,259367.9236944445,2174048.6273333337,1
57634,259787.97230555562,2174048.6273333337,1
57635,259367.9236944445,2173724.730111112,1
57636,259787.97230555562,2173724.730111112,1
57637,256847.6320277778,2173400.832888889,1
57638,257267.68063888894,2173400.832888889,1
57639,256847.6320277778,2173076.9356666673,1
57640,257267.68063888894,2173076.9356666673,1
57641,257687.72925000006,2173400.832888889,1
57642,258107.7778611112,2173400.832888889,1
57643,257687.72925000006,2173076.9356666673,1
57644,258107.7778611112,2173076.9356666673,1
57645,256847.6320277778,2172753.0384444445,1
57646,257267.68063888894,2172753.0384444445,1
57647,256847.6320277778,2172429.1412222227,1
57648,257267.68063888894,2172429.1412222227,1
57649,257687.72925000006,2172753.0384444445,1
57650,258107.7778611112,2172753.0384444445,1
57651,257687.72925000006,2172429.1412222227,1
57652,258107.7778611112,2172429.1412222227,1
57653,258527.82647222225,2173400.832888889,1
57654,258947.87508333338,2173400.832888889,1
57655,258527.82647222225,2173076.9356666673,1
57656,258947.87508333338,2173076.9356666673,1
57657,259367.9236944445,2173400.832888889,1
57658,259787.97230555562,2173400.832888889,1
57659,259367.9236944445,2173076.9356666673,1
57660,259787.97230555562,2173076.9356666673,1
57661,258527.82647222225,2172753.0384444445,1
57662,258947.87508333338,2172753.0384444445,1
57663,258527.82647222225,2172429.1412222227,1
57664,258947.87508333338,2172429.1412222227,1
57665,259367.9236944445,2172753.0384444445,1
57666,259787.97230555562,2172753.0384444445,1
57667,259367.9236944445,2172429.1412222227,1
57668,259787.97230555562,2172429.1412222227,1
57669,260208.0209166667,2174696.4217777783,1
57670,260628.0695277778,2174696.4217777783,1
57671,260208.0209166667,2174372.5245555565,1
57672,260628.0695277778,2174372.5245555565,1
57673,261048.11813888894,2174696.4217777783,1
57674,261468.16675000006,2174696.4217777783,1
57675,261048.11813888894,2174372.5245555565,1
57676,261468.16675000006,2174372.5245555565,1
57677,260208.0209166667,2174048.6273333337,1
57678,260628.0695277778,2174048.6273333337,1
57679,260208.0209166667,2173724.730111112,1
57680,260628.0695277778,2173724.730111112,1
57681,261048.11813888894,2174048.6273333337,1
57682,261468.16675000006,2174048.6273333337,1
57683,261048.11813888894,2173724.730111112,1
57684,261468.16675000006,2173724.730111112,1
57685,261888.21536111116,2174696.4217777783,1
57686,262308.2639722223,2174696.4217777783,1
57687,261888.21536111116,2174372.5245555565,1
57688,262308.2639722223,2174372.5245555565,1
57689,262728.3125833334,2174696.4217777783,1
57690,263148.36119444453,2174696.4217777783,1
57691,262728.3125833334,2174372.5245555565,1
57692,263148.36119444453,2174372.5245555565,1
57693,261888.21536111116,2174048.6273333337,1
57694,262308.2639722223,2174048.6273333337,1
57695,261888.21536111116,2173724.730111112,1
57696,262308.2639722223,2173724.730111112,1
57697,262728.3125833334,2174048.6273333337,1
57698,263148.36119444453,2174048.6273333337,1
57699,262728.3125833334,2173724.730111112,1
57700,263148.36119444453,2173724.730111112,1
57701,260208.0209166667,2173400.832888889,1
57702,260628.0695277778,2173400.832888889,1
57703,260208.0209166667,2173076.9356666673,1
57704,260628.0695277778,2173076.9356666673,1
57705,261048.11813888894,2173400.832888889,1
57706,261468.16675000006,2173400.832888889,1
57707,261048.11813888894,2173076.9356666673,1
57708,261468.16675000006,2173076.9356666673,1
57709,260208.0209166667,2172753.0384444445,1
57710,260628.0695277778,2172753.0384444445,1
57711,260208.0209166667,2172429.1412222227,1
57712,260628.0695277778,2172429.1412222227,1
57713,261048.11813888894,2172753.0384444445,1
57714,261468.16675000006,2172753.0384444445,1
57715,261048.11813888894,2172429.1412222227,1
57716,261468.16675000006,2172429.1412222227,1
57717,261888.21536111116,2173400.832888889,1
57718,262308.2639722223,2173400.832888889,1
57719,261888.21536111116,2173076.9356666673,1
57720,262308.2639722223,2173076.9356666673,1
57721,262728.3125833334,2173400.832888889,1
57722,263148.36119444453,2173400.832888889,1
57723,262728.3125833334,2173076.9356666673,1
57724,263148.36119444453,2173076.9356666673,1
57725,261888.21536111116,2172753.0384444445,1
57726,262308.2639722223,2172753.0384444445,1
57727,261888.21536111116,2172429.1412222227,1
57728,262308.2639722223,2172429.1412222227,1
57729,262728.3125833334,2172753.0384444445,1
57730,263148.36119444453,2172753.0384444445,1
57731,262728.3125833334,2172429.1412222227,1
57732,263148.36119444453,2172429.1412222227,1
57733,263568.4098055556,2174696.4217777783,1
57734,263988.4584166667,2174696.4217777783,1
57735,263568.4098055556,2174372.5245555565,1
57736,263988.4584166667,2174372.5245555565,1
57737,264408.50702777784,2174696.4217777783,1
57738,264828.55563888897,2174696.4217777783,1
57739,264408.50702777784,2174372.5245555565,1
57740,264828.55563888897,2174372.5245555565,1
57741,263568.4098055556,2174048.6273333337,1
57742,263988.4584166667,2174048.6273333337,1
57743,263568.4098055556,2173724.730111112,1
57744,263988.4584166667,2173724.730111112,1
57745,264408.50702777784,2174048.6273333337,1
57746,264828.55563888897,2174048.6273333337,1
57747,264408.50702777784,2173724.730111112,1
57748,264828.55563888897,2173724.730111112,1
57749,265248.6042500001,2174696.4217777783,1
57750,265668.6528611112,2174696.4217777783,1
57751,265248.6042500001,2174372.5245555565,1
57752,265668.6528611112,2174372.5245555565,1
57753,266088.70147222234,2174696.4217777783,1
57754,266508.75008333346,2174696.4217777783,1
57755,266088.70147222234,2174372.5245555565,1
57756,266508.75008333346,2174372.5245555565,1
57757,265248.6042500001,2174048.6273333337,1
57758,265668.6528611112,2174048.6273333337,1
57759,265248.6042500001,2173724.730111112,1
57760,265668.6528611112,2173724.730111112,1
57761,266088.70147222234,2174048.6273333337,1
57762,266508.75008333346,2174048.6273333337,1
57763,266088.70147222234,2173724.730111112,1
57764,266508.75008333346,2173724.730111112,1
57765,263568.4098055556,2173400.832888889,1
57766,263988.4584166667,2173400.832888889,1
57767,263568.4098055556,2173076.9356666673,1
57768,263988.4584166667,2173076.9356666673,1
57769,264408.50702777784,2173400.832888889,1
57770,264828.55563888897,2173400.832888889,1
57771,264408.50702777784,2173076.9356666673,1
57772,264828.55563888897,2173076.9356666673,1
57773,263568.4098055556,2172753.0384444445,1
57774,263988.4584166667,2172753.0384444445,1
57775,263568.4098055556,2172429.1412222227,1
57776,263988.4584166667,2172429.1412222227,1
57777,264408.50702777784,2172753.0384444445,1
57778,264828.55563888897,2172753.0384444445,1
57779,264408.50702777784,2172429.1412222227,1
57780,264828.55563888897,2172429.1412222227,1
57781,265248.6042500001,2173400.832888889,1
57782,265668.6528611112,2173400.832888889,1
57783,265248.6042500001,2173076.9356666673,1
57784,265668.6528611112,2173076.9356666673,1
57785,266088.70147222234,2173400.832888889,1
57786,266508.75008333346,2173400.832888889,1
57787,266088.70147222234,2173076.9356666673,1
57788,266508.75008333346,2173076.9356666673,1
57789,265248.6042500001,2172753.0384444445,1
57790,265668.6528611112,2172753.0384444445,1
57791,265248.6042500001,2172429.1412222227,1
57792,265668.6528611112,2172429.1412222227,1
57793,266088.70147222234,2172753.0384444445,1
57794,266508.75008333346,2172753.0384444445,1
57795,266088.70147222234,2172429.1412222227,1
57796,266508.75008333346,2172429.1412222227,1
57797,266928.7986944445,2174696.4217777783,1
57798,267348.8473055556,2174696.4217777783,1
57799,266928.7986944445,2174372.5245555565,1
57800,267348.8473055556,2174372.5245555565,1
57801,267768.8959166667,2174696.4217777783,1
57802,268188.94452777784,2174696.4217777783,1
57803,267768.8959166667,2174372.5245555565,1
57804,268188.94452777784,2174372.5245555565,1
57805,266928.7986944445,2174048.6273333337,1
57806,267348.8473055556,2174048.6273333337,1
57807,266928.7986944445,2173724.730111112,1
